date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:53	41099/41099	---M-Z	200	added ('OK')	application/javascript	etag:%22a08b-607430ca45174-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/sweetalert2/sweetalert2.min.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesbrand.com/borex-symfony/layouts/ui-sweet-alert.html)
14:00:53	3905/3905	---M-Z	200	added ('OK')	application/javascript	etag:%22f41-607430ca01b52-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/sweet-alerts.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/sweet-alerts.init.js	(from https://themesbrand.com/borex-symfony/layouts/ui-sweet-alert.html)
14:00:54	14022/14022	---M-Z	200	added ('OK')	application/javascript	etag:%2236c6-607430ca43234-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/rater-js/index.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/rater-js/index.js	(from https://themesbrand.com/borex-symfony/layouts/ui-rating.html)
14:00:55	1364/1364	---M-Z	200	added ('OK')	application/javascript	etag:%22554-607430ca01b52-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/rating.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/rating.init.js	(from https://themesbrand.com/borex-symfony/layouts/ui-rating.html)
14:00:55	21412/21412	---M-Z	200	added ('OK')	text/css	etag:%2253a4-607430ca0a7f3-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/alertifyjs/build/css/alertify.min.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/alertifyjs/build/css/alertify.min.css	(from https://themesbrand.com/borex-symfony/layouts/ui-notifications.html)
14:00:55	1570/1570	---M-Z	200	added ('OK')	text/css	etag:%22622-607430ca0a7f3-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/alertifyjs/build/css/themes/default.min.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/alertifyjs/build/css/themes/default.min.css	(from https://themesbrand.com/borex-symfony/layouts/ui-notifications.html)
14:00:56	36978/36978	---M-Z	200	added ('OK')	application/javascript	etag:%229072-607430ca0a7f3-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/alertifyjs/build/alertify.min.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/alertifyjs/build/alertify.min.js	(from https://themesbrand.com/borex-symfony/layouts/ui-notifications.html)
14:00:56	1020/1020	---M-Z	200	added ('OK')	application/javascript	etag:%223fc-607430ca01b52-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/notification.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/notification.init.js	(from https://themesbrand.com/borex-symfony/layouts/ui-notifications.html)
14:00:56	278/278	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Jun%202024%2009:00:58%20GMT	https://themesbrand.com/borex-symfony/layouts/assets/libs/parsleyjs/parsley.min.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/parsleyjs/parsley.min.js	(from https://themesbrand.com/borex-symfony/layouts/form-validation.html)
14:00:57	320/320	---M-Z	200	added ('OK')	application/javascript	etag:%22140-607430ca00bb2-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/form-validation.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/form-validation.init.js	(from https://themesbrand.com/borex-symfony/layouts/form-validation.html)
14:00:57	8721/8721	---M-Z	200	added ('OK')	text/css	etag:%222211-607430ca088b3-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/@simonwep/pickr/themes/classic.min.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/@simonwep/pickr/themes/classic.min.css	(from https://themesbrand.com/borex-symfony/layouts/form-advanced.html)
14:00:57	8783/8783	---M-Z	200	added ('OK')	text/css	etag:%22224f-607430ca088b3-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/@simonwep/pickr/themes/monolith.min.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/@simonwep/pickr/themes/monolith.min.css	(from https://themesbrand.com/borex-symfony/layouts/form-advanced.html)
14:00:58	8858/8858	---M-Z	200	added ('OK')	text/css	etag:%22229a-607430ca088b3-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/@simonwep/pickr/themes/nano.min.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/@simonwep/pickr/themes/nano.min.css	(from https://themesbrand.com/borex-symfony/layouts/form-advanced.html)
14:00:58	24261/24261	---M-Z	200	added ('OK')	application/javascript	etag:%225ec5-607430ca07913-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/@simonwep/pickr/pickr.min.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/@simonwep/pickr/pickr.min.js	(from https://themesbrand.com/borex-symfony/layouts/form-advanced.html)
14:00:58	72227/72227	---M-Z	200	added ('OK')	application/javascript	etag:%2211a23-607430ca07913-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/@simonwep/pickr/pickr.es5.min.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/@simonwep/pickr/pickr.es5.min.js	(from https://themesbrand.com/borex-symfony/layouts/form-advanced.html)
14:00:58	3193/3193	---M-Z	200	added ('OK')	application/javascript	etag:%22c79-607430ca00bb2-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/form-advanced.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/form-advanced.init.js	(from https://themesbrand.com/borex-symfony/layouts/form-advanced.html)
14:00:59	9020/9020	---M-Z	200	added ('OK')	text/css	etag:%22233c-607430ca42294-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/quill/quill.core.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/quill/quill.core.css	(from https://themesbrand.com/borex-symfony/layouts/form-editors.html)
14:00:59	25273/25273	---M-Z	200	added ('OK')	text/css	etag:%2262b9-607430ca42294-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/quill/quill.bubble.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/quill/quill.bubble.css	(from https://themesbrand.com/borex-symfony/layouts/form-editors.html)
14:00:59	24743/24743	---M-Z	200	added ('OK')	text/css	etag:%2260a7-607430ca43234-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/quill/quill.snow.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/quill/quill.snow.css	(from https://themesbrand.com/borex-symfony/layouts/form-editors.html)
14:01:00	593/593	---M-Z	200	added ('OK')	application/javascript	etag:%22251-607430ca00bb2-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/form-editor.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/form-editor.init.js	(from https://themesbrand.com/borex-symfony/layouts/form-editors.html)
14:01:00	216333/216333	---M-Z	200	added ('OK')	application/javascript	etag:%2234d0d-607430ca43234-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/quill/quill.min.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/quill/quill.min.js	(from https://themesbrand.com/borex-symfony/layouts/form-editors.html)
14:01:00	723/723	---M-Z	200	added ('OK')	application/javascript	etag:%222d3-607430ca00bb2-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/form-wizard.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/form-wizard.init.js	(from https://themesbrand.com/borex-symfony/layouts/form-wizard.html)
14:01:01	62215/62215	---M-Z	200	added ('OK')	application/javascript	etag:%22f307-607430ca3a594-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/imask/imask.min.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/imask/imask.min.js	(from https://themesbrand.com/borex-symfony/layouts/form-mask.html)
14:01:01	627/627	---M-Z	200	added ('OK')	application/javascript	etag:%22273-607430ca00bb2-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/form-mask.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/form-mask.init.js	(from https://themesbrand.com/borex-symfony/layouts/form-mask.html)
14:01:01	7600/7600	---M-Z	200	added ('OK')	application/javascript	etag:%221db0-607430ca00bb2-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/gridjs.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/gridjs.init.js	(from https://themesbrand.com/borex-symfony/layouts/tables-advanced.html)
14:01:03	6010/6010	---M--	200	added ('OK')	application/javascript	etag:%2262768949-177a%22	https://apexcharts.com/samples/assets/stock-prices.js	C:/Users/arsla/OneDrive/Desktop/pos/apexcharts.com/samples/assets/stock-prices.js	(from https://themesbrand.com/borex-symfony/layouts/charts-line.html)
14:01:03	15745/15745	---M-Z	200	added ('OK')	application/javascript	etag:%223d81-607430c9ffc12-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-line.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-line.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-line.html)
14:01:04	20970/20970	---M--	200	added ('OK')	application/javascript	etag:%226276894c-51ea%22	https://apexcharts.com/samples/assets/github-data.js	C:/Users/arsla/OneDrive/Desktop/pos/apexcharts.com/samples/assets/github-data.js	(from https://themesbrand.com/borex-symfony/layouts/charts-area.html)
14:01:05	23541/23541	---M--	200	added ('OK')	application/javascript	etag:%226276894b-5bf5%22	https://apexcharts.com/samples/assets/irregular-data-series.js	C:/Users/arsla/OneDrive/Desktop/pos/apexcharts.com/samples/assets/irregular-data-series.js	(from https://themesbrand.com/borex-symfony/layouts/charts-area.html)
14:01:05	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-607430ca42294-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/moment/min/moment.min.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/moment/min/moment.min.js	(from https://themesbrand.com/borex-symfony/layouts/charts-area.html)
14:01:05	14651/14651	---M-Z	200	added ('OK')	application/javascript	etag:%22393b-607430c9fec72-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-area.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-area.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-area.html)
14:01:06	12058/12058	---M-Z	200	added ('OK')	application/javascript	etag:%222f1a-607430c9ffc12-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-column.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-column.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-column.html)
14:01:06	8363/8363	---M-Z	200	added ('OK')	application/javascript	etag:%2220ab-607430c9fec72-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-bar.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-bar.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-bar.html)
14:01:06	4209/4209	---M-Z	200	added ('OK')	application/javascript	etag:%221071-607430c9ffc12-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-mixed.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-mixed.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-mixed.html)
14:01:07	4797/4797	---M-Z	200	added ('OK')	application/javascript	etag:%2212bd-607430c9ffc12-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-timeline.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-timeline.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-timeline.html)
14:01:07	21962/21962	---M--	200	added ('OK')	application/javascript	etag:%226276894a-55ca%22	https://apexcharts.com/samples/assets/ohlc.js	C:/Users/arsla/OneDrive/Desktop/pos/apexcharts.com/samples/assets/ohlc.js	(from https://themesbrand.com/borex-symfony/layouts/charts-candlestick.html)
14:01:08	6554/6554	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e33-199a%22	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.8.17/dayjs.min.js	C:/Users/arsla/OneDrive/Desktop/pos/cdnjs.cloudflare.com/ajax/libs/dayjs/1.8.17/dayjs.min.js	(from https://themesbrand.com/borex-symfony/layouts/charts-candlestick.html)
14:01:08	9557/9557	---M-Z	200	added ('OK')	application/javascript	etag:%222555-607430c9fec72-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-candlestick.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-candlestick.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-candlestick.html)
14:01:09	2029/2029	---M-Z	200	added ('OK')	application/javascript	etag:%227ed-607430c9fec72-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-boxplot.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-boxplot.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-boxplot.html)
14:01:09	2077/2077	---M-Z	200	added ('OK')	application/javascript	etag:%2281d-607430c9fec72-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-bubble.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-bubble.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-bubble.html)
14:01:09	3559/3559	---M-Z	200	added ('OK')	application/javascript	etag:%22de7-607430c9ffc12-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-scatter.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-scatter.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-scatter.html)
14:01:10	4968/4968	---M-Z	200	added ('OK')	application/javascript	etag:%221368-607430c9ffc12-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-heatmap.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-heatmap.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-heatmap.html)
14:01:10	2820/2820	---M-Z	200	added ('OK')	application/javascript	etag:%22b04-607430c9ffc12-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-treemap.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-treemap.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-treemap.html)
14:01:11	4381/4381	---M-Z	200	added ('OK')	application/javascript	etag:%22111d-607430c9ffc12-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-pie.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-pie.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-pie.html)
14:01:11	3761/3761	---M-Z	200	added ('OK')	application/javascript	etag:%22eb1-607430c9ffc12-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-radialbar.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-radialbar.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-radialbar.html)
14:01:11	1820/1820	---M-Z	200	added ('OK')	application/javascript	etag:%2271c-607430c9ffc12-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-radar.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-radar.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-radar.html)
14:01:12	1283/1283	---M-Z	200	added ('OK')	application/javascript	etag:%22503-607430c9ffc12-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-polararea.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/apexcharts-polararea.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-polararea.html)
14:01:13	8992/8992	---M-Z	200	added ('OK')	application/javascript	etag:%222320-607430ca00bb2-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/echarts.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/echarts.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-echart.html)
14:01:13	785467/785467	---MCZ	200	added ('OK')	application/javascript	etag:%22bfc3b-607430ca1d0d3-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/echarts/echarts.min.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/echarts/echarts.min.js	(from https://themesbrand.com/borex-symfony/layouts/charts-echart.html)
14:01:13	192461/192461	---MCZ	200	added ('OK')	application/javascript	etag:%222efcd-607430ca153d3-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/chart.js/chart.min.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/chart.js/chart.min.js	(from https://themesbrand.com/borex-symfony/layouts/charts-chartjs.html)
14:01:14	3894/3894	---M-Z	200	added ('OK')	application/javascript	etag:%22f36-607430c9ffc12-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/chartjs.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/chartjs.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-chartjs.html)
14:01:14	25953/25953	---M-Z	200	added ('OK')	text/css	etag:%226561-607430ca4bed4-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/tui-chart/tui-chart.min.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/tui-chart/tui-chart.min.css	(from https://themesbrand.com/borex-symfony/layouts/charts-tui.html)
14:01:14	31094/31094	---M-Z	200	added ('OK')	application/javascript	etag:%227976-607430ca49f94-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/tui-chart/maps/usa.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/tui-chart/maps/usa.js	(from https://themesbrand.com/borex-symfony/layouts/charts-tui.html)
14:01:15	29680/29680	---M-Z	200	added ('OK')	application/javascript	etag:%2273f0-607430ca01b52-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/tui-charts.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/tui-charts.init.js	(from https://themesbrand.com/borex-symfony/layouts/charts-tui.html)
14:01:16	621997/621997	---MCZ	200	added ('OK')	application/javascript	etag:%2297dad-607430ca4bed4-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/tui-chart/tui-chart-all.min.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/tui-chart/tui-chart-all.min.js	(from https://themesbrand.com/borex-symfony/layouts/charts-tui.html)
14:01:17	298304/298304	---M-Z	200	added ('OK')	application/javascript	etag:%2248d40-607430ca01b52-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/materialdesign.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/materialdesign.init.js	(from https://themesbrand.com/borex-symfony/layouts/icons-materialdesign.html)
14:01:17	573421/573421	---M-Z	200	added ('OK')	application/javascript	etag:%228bfed-607430ca00bb2-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/fontawesome.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/fontawesome.init.js	(from https://themesbrand.com/borex-symfony/layouts/icons-fontawesome.html)
14:01:17	31936/31936	---M-Z	200	added ('OK')	application/javascript	etag:%227cc0-607430ca38654-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/gmaps/gmaps.min.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/gmaps/gmaps.min.js	(from https://themesbrand.com/borex-symfony/layouts/maps-google.html)
14:01:17	1015/1015	---M-Z	200	added ('OK')	application/javascript	etag:%223f7-607430ca00bb2-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/gmaps.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/gmaps.init.js	(from https://themesbrand.com/borex-symfony/layouts/maps-google.html)
14:01:18	130780/130780	---M-Z	200	added ('OK')	application/javascript	etag:%221fedc-607430ca3c4d4-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/jsvectormap/maps/us-merc-en.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/jsvectormap/maps/us-merc-en.js	(from https://themesbrand.com/borex-symfony/layouts/maps-vector.html)
14:01:18	1905/1905	---M-Z	200	added ('OK')	application/javascript	etag:%22771-607430ca01b52-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/vector-maps.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/vector-maps.init.js	(from https://themesbrand.com/borex-symfony/layouts/maps-vector.html)
14:01:18	125242/125242	---M-Z	200	added ('OK')	application/javascript	etag:%221e93a-607430ca3b534-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/jsvectormap/maps/canada.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/jsvectormap/maps/canada.js	(from https://themesbrand.com/borex-symfony/layouts/maps-vector.html)
14:01:19	13628/13628	---M-Z	200	added ('OK')	text/css	etag:%22353c-607430ca3f3b4-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/leaflet.css	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/leaflet.css	(from https://themesbrand.com/borex-symfony/layouts/maps-leaflet.html)
14:01:19	142601/142601	---M-Z	200	added ('OK')	application/javascript	etag:%2222d09-607430ca3f3b4-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/leaflet.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/leaflet.js	(from https://themesbrand.com/borex-symfony/layouts/maps-leaflet.html)
14:01:19	88384/88384	---M-Z	200	added ('OK')	application/javascript	etag:%2215940-607430ca01b52-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/leaflet-us-states.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/leaflet-us-states.js	(from https://themesbrand.com/borex-symfony/layouts/maps-leaflet.html)
14:01:19	4793/4793	---M-Z	200	added ('OK')	application/javascript	etag:%2212b9-607430ca00bb2-gzip%22	https://themesbrand.com/borex-symfony/layouts/assets/js/pages/leaflet-map.init.js	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/js/pages/leaflet-map.init.js	(from https://themesbrand.com/borex-symfony/layouts/maps-leaflet.html)
14:01:23	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-607430ca3c4d4%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/images/layers.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/images/layers.png	(from https://themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/leaflet.css)
14:01:23	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-607430ca3c4d4%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/images/layers-2x.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/images/layers-2x.png	(from https://themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/leaflet.css)
14:01:23	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-607430ca3c4d4%22	https://themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/images/marker-icon.png	C:/Users/arsla/OneDrive/Desktop/pos/themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/images/marker-icon.png	(from https://themesbrand.com/borex-symfony/layouts/assets/libs/leaflet/leaflet.css)
